Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
PAH3,PORSCHE AUTOMOBIL HOLDING PREF,Consumer Discretionary,Equity,"442,989.83",0.01,"442,989.83","10,415.00",42.53,Germany,Xetra,USD,0.85,EUR,02-Jan-90
BKW,BKW N AG,Utilities,Equity,"443,034.52",0.01,"443,034.52","2,106.00",210.37,Switzerland,SIX Swiss Exchange,USD,0.8,CHF,-
INDU C,INDUSTRIVARDEN SERIES,Financials,Equity,"442,290.04",0.01,"442,290.04","11,132.00",39.73,Sweden,Nasdaq Omx Nordic,USD,9.33,SEK,-
6823,HKT TRUST AND HKT UNITS LTD,Communication,Equity,"439,670.80",0.01,"439,670.80","289,000.00",1.52,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.78,HKD,-
BS6,YANGZIJIANG SHIPBUILDING (HOLDINGS,Industrials,Equity,"439,056.97",0.01,"439,056.97","176,600.00",2.49,Singapore,Singapore Exchange,USD,1.28,SGD,-
4768,OTSUKA CORP,Information Technology,Equity,"438,235.31",0.01,"438,235.31","20,300.00",21.59,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
7201,NISSAN MOTOR LTD,Consumer Discretionary,Equity,"431,945.15",0.01,"431,945.15","175,000.00",2.47,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
AVOL,AVOLTA AG,Consumer Discretionary,Equity,"429,246.29",0.01,"429,246.29","7,493.00",57.29,Switzerland,SIX Swiss Exchange,USD,0.8,CHF,-
YAR,YARA INTERNATIONAL,Materials,Equity,"428,390.27",0.01,"428,390.27","11,419.00",37.52,Norway,Oslo Bors Asa,USD,9.88,NOK,-
SYENS,SYENSQO NV,Materials,Equity,"428,457.58",0.01,"428,457.58","5,066.00",84.58,Belgium,Nyse Euronext - Euronext Brussels,USD,0.85,EUR,-
SAP,SAPUTO INC,Consumer Staples,Equity,"428,489.12",0.01,"428,489.12","17,454.00",24.55,Canada,Toronto Stock Exchange,USD,1.38,CAD,-
4151,KYOWA KIRIN LTD,Health Care,Equity,"427,859.83",0.01,"427,859.83","25,800.00",16.58,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
EMP.A,EMPIRE LTD CLASS A,Consumer Staples,Equity,"427,650.49",0.01,"427,650.49","11,803.00",36.23,Canada,Toronto Stock Exchange,USD,1.38,CAD,-
6869,SYSMEX CORP,Health Care,Equity,"427,691.89",0.01,"427,691.89","33,400.00",12.81,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
EMSN,EMS-CHEMIE HOLDING AG,Materials,Equity,"424,304.00",0.01,"424,304.00",562,754.99,Switzerland,SIX Swiss Exchange,USD,0.8,CHF,-
IMCD,IMCD NV,Industrials,Equity,"422,649.43",0.01,"422,649.43","3,932.00",107.49,Netherlands,Euronext Amsterdam,USD,0.85,EUR,-
DCC,DCC PLC,Industrials,Equity,"423,039.46",0.01,"423,039.46","6,602.00",64.08,United Kingdom,London Stock Exchange,USD,0.74,GBP,-
EDEN,EDENRED,Financials,Equity,"417,114.63",0.01,"417,114.63","17,043.00",24.47,France,Nyse Euronext - Euronext Paris,USD,0.85,EUR,-
SRT3,SARTORIUS PREF AG,Health Care,Equity,"415,457.71",0.01,"415,457.71","1,838.00",226.04,Germany,Xetra,USD,0.85,EUR,-
HKD,HKD CASH,Cash and/or Derivatives,Cash,"412,792.59",0.01,"412,792.59","3,212,579.00",12.85,Hong Kong,-,USD,7.78,HKD,-
PHNX,PHOENIX GROUP HOLDINGS PLC,Financials,Equity,"412,060.69",0.01,"412,060.69","47,009.00",8.77,United Kingdom,London Stock Exchange,USD,0.74,GBP,-
9005,TOKYU CORP,Industrials,Equity,"412,095.82",0.01,"412,095.82","32,500.00",12.68,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
KESKOB,KESKO CLASS B,Consumer Staples,Equity,"409,058.85",0.01,"409,058.85","18,417.00",22.21,Finland,Nasdaq Omx Helsinki Ltd.,USD,0.85,EUR,-
BARN,BARRY CALLEBAUT AG,Consumer Staples,Equity,"408,497.55",0.01,"408,497.55",283,"1,443.45",Switzerland,SIX Swiss Exchange,USD,0.8,CHF,-
ORSTED,OERSTED,Utilities,Equity,"407,268.22",0.01,"407,268.22","12,942.00",31.47,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,6.37,DKK,-
9CI,CAPITALAND INVESTMENT LTD,Real Estate,Equity,"407,326.01",0.01,"407,326.01","188,000.00",2.17,Singapore,Singapore Exchange,USD,1.28,SGD,-
ICL,ICL GROUP LTD,Materials,Equity,"405,720.90",0.01,"405,720.90","65,864.00",6.16,Israel,Tel Aviv Stock Exchange,USD,3.34,ILS,-
GJF,GJENSIDIGE FORSIKRING,Financials,Equity,"402,580.50",0.01,"402,580.50","14,039.00",28.68,Norway,Oslo Bors Asa,USD,9.88,NOK,-
MNDI,MONDI PLC,Materials,Equity,"400,017.33",0.01,"400,017.33","29,735.00",13.45,United Kingdom,London Stock Exchange,USD,0.74,GBP,-
P911,DR ING HC F PORSCHE PRF AG,Consumer Discretionary,Equity,"399,631.53",0.01,"399,631.53","7,834.00",51.01,Germany,Xetra,USD,0.85,EUR,-
LHA,DEUTSCHE LUFTHANSA AG,Industrials,Equity,"398,852.02",0.01,"398,852.02","45,702.00",8.73,Germany,Xetra,USD,0.85,EUR,-
ELI,ELIA GROUP SA,Utilities,Equity,"397,315.74",0.01,"397,315.74","3,557.00",111.7,Belgium,Nyse Euronext - Euronext Brussels,USD,0.85,EUR,-
3064,MONOTARO LTD,Industrials,Equity,"396,664.30",0.01,"396,664.30","25,200.00",15.74,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
LEG,LEG IMMOBILIEN N,Real Estate,Equity,"395,053.55",0.01,"395,053.55","4,976.00",79.39,Germany,Xetra,USD,0.85,EUR,-
4091,NIPPON SANSO HOLDINGS CORP,Materials,Equity,"391,535.47",0.01,"391,535.47","10,000.00",39.15,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
SOBI,SWEDISH ORPHAN BIOVITRUM,Health Care,Equity,"390,726.58",0.01,"390,726.58","13,512.00",28.92,Sweden,Nasdaq Omx Nordic,USD,9.33,SEK,-
9602,TOHO (TOKYO) LTD,Communication,Equity,"389,111.22",0.01,"389,111.22","6,100.00",63.79,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
1928,SANDS CHINA LTD,Consumer Discretionary,Equity,"385,708.03",0.01,"385,708.03","142,400.00",2.71,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.78,HKD,-
NIBE B,NIBE INDUSTRIER CLASS B,Industrials,Equity,"385,270.22",0.01,"385,270.22","98,835.00",3.9,Sweden,Nasdaq Omx Nordic,USD,9.33,SEK,-
6586,MAKITA CORP,Industrials,Equity,"382,548.16",0.01,"382,548.16","11,200.00",34.16,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
SAGA B,SAGAX CLASS B,Real Estate,Equity,"382,840.40",0.01,"382,840.40","17,544.00",21.82,Sweden,Nasdaq Omx Nordic,USD,9.33,SEK,-
BIM,BIOMERIEUX SA,Health Care,Equity,"380,772.29",0.01,"380,772.29","2,821.00",134.98,France,Nyse Euronext - Euronext Paris,USD,0.85,EUR,-
SGD,SGD CASH,Cash and/or Derivatives,Cash,"379,773.86",0.01,"379,773.86","487,288.00",77.94,Singapore,-,USD,1.28,SGD,-
DIM,SARTORIUS STEDIM BIOTECH SA,Health Care,Equity,"374,421.18",0.01,"374,421.18","1,882.00",198.95,France,Nyse Euronext - Euronext Paris,USD,0.85,EUR,-
RAND,RANDSTAD HOLDING,Industrials,Equity,"372,429.53",0.01,"372,429.53","8,689.00",42.86,Netherlands,Euronext Amsterdam,USD,0.85,EUR,-
BFB,BROWN FORMAN CORP CLASS B,Consumer Staples,Equity,"371,302.47",0.01,"371,302.47","13,497.00",27.51,United States,New York Stock Exchange Inc.,USD,1,USD,-
2267,YAKULT HONSHA LTD,Consumer Staples,Equity,"369,436.26",0.01,"369,436.26","22,200.00",16.64,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
SW,SODEXO SA,Consumer Discretionary,Equity,"368,187.58",0.01,"368,187.58","5,986.00",61.51,France,Nyse Euronext - Euronext Paris,USD,0.85,EUR,-
TIT,TELECOM ITALIA,Communication,Equity,"366,901.56",0.01,"366,901.56","706,889.00",0.52,Italy,Borsa Italiana,USD,0.85,EUR,-
WPP,WPP PLC,Communication,Equity,"361,730.33",0.01,"361,730.33","66,815.00",5.41,United Kingdom,London Stock Exchange,USD,0.74,GBP,-
BMW3,BMW PREF AG,Consumer Discretionary,Equity,"361,367.80",0.01,"361,367.80","3,989.00",90.59,Germany,Xetra,USD,0.85,EUR,-
BOL,BOLLORE,Communication,Equity,"357,316.82",0.01,"357,316.82","62,361.00",5.73,France,Nyse Euronext - Euronext Paris,USD,0.85,EUR,-
2801,KIKKOMAN CORP,Consumer Staples,Equity,"356,251.90",0.01,"356,251.90","40,500.00",8.8,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
1997,WHARF REAL ESTATE INVESTMENT COMPA,Real Estate,Equity,"355,657.21",0.01,"355,657.21","114,000.00",3.12,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.78,HKD,-
ANA,ACCIONA SA,Utilities,Equity,"353,851.91",0.01,"353,851.91","1,809.00",195.61,Spain,Bolsa De Madrid,USD,0.85,EUR,-
IPN,IPSEN SA,Health Care,Equity,"353,204.34",0.01,"353,204.34","2,531.00",139.55,France,Nyse Euronext - Euronext Paris,USD,0.85,EUR,-
SIGN,SIG GROUP N AG,Materials,Equity,"353,287.08",0.01,"353,287.08","21,802.00",16.2,Switzerland,SIX Swiss Exchange,USD,0.8,CHF,-
LAND,LAND SECURITIES GROUP REIT PLC,Real Estate,Equity,"349,152.84",0.01,"349,152.84","47,294.00",7.38,United Kingdom,London Stock Exchange,USD,0.74,GBP,-
9843,NITORI HOLDINGS LTD,Consumer Discretionary,Equity,"346,531.23",0.01,"346,531.23","3,600.00",96.26,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
7735,SCREEN HOLDINGS LTD,Information Technology,Equity,"345,698.32",0.01,"345,698.32","4,200.00",82.31,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
8331,CHIBA BANK LTD,Financials,Equity,"344,443.88",0.01,"344,443.88","33,300.00",10.34,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
1878,DAITO TRUST CONSTRUCTION LTD,Real Estate,Equity,"343,849.67",0.01,"343,849.67","3,100.00",110.92,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
EVK,EVONIK INDUSTRIES AG,Materials,Equity,"342,591.90",0.01,"342,591.90","18,362.00",18.66,Germany,Xetra,USD,0.85,EUR,-
BEPC,BROOKFIELD RENEWABLE SUBORDINATE V,Utilities,Equity,"336,247.58",0.01,"336,247.58","9,904.00",33.95,Canada,Toronto Stock Exchange,USD,1.38,CAD,-
9435,HIKARI TSUSHIN INC,Industrials,Equity,"335,601.83",0.01,"335,601.83","1,200.00",279.67,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
VER,VERBUND AG,Utilities,Equity,"332,341.71",0.01,"332,341.71","4,665.00",71.24,Austria,Wiener Boerse Ag,USD,0.85,EUR,-
BMED,BANCA MEDIOLANUM,Financials,Equity,"331,840.63",0.01,"331,840.63","16,319.00",20.33,Italy,Borsa Italiana,USD,0.85,EUR,-
UHALB,U HAUL NON VOTING SERIES N,Industrials,Equity,"330,652.14",0.01,"330,652.14","6,279.00",52.66,United States,New York Stock Exchange Inc.,USD,1,USD,-
CPR,DAVIDE CAMPARI MILANO NV,Consumer Staples,Equity,"328,619.99",0.01,"328,619.99","49,951.00",6.58,Italy,Borsa Italiana,USD,0.85,EUR,-
7181,JAPAN POST INSURANCE LTD,Financials,Equity,"318,808.19",0.01,"318,808.19","11,000.00",28.98,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
INDU A,INDUSTRIVARDEN A,Financials,Equity,"319,089.53",0.01,"319,089.53","8,029.00",39.74,Sweden,Nasdaq Omx Nordic,USD,9.33,SEK,-
BALD B,FASTIGHETS BALDER CLASS B,Real Estate,Equity,"318,703.83",0.01,"318,703.83","44,223.00",7.21,Sweden,Nasdaq Omx Nordic,USD,9.33,SEK,-
3003,HULIC LTD,Real Estate,Equity,"316,952.77",0.01,"316,952.77","29,000.00",10.93,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
AMUN,AMUNDI SA,Financials,Equity,"315,910.49",0.01,"315,910.49","4,229.00",74.7,France,Nyse Euronext - Euronext Paris,USD,0.85,EUR,-
CEN,CONTACT ENERGY LTD,Utilities,Equity,"311,773.10",0.01,"311,773.10","57,041.00",5.47,New Zealand,New Zealand Exchange Ltd,USD,1.68,NZD,-
GFC,GECINA SA,Real Estate,Equity,"309,680.93",0.01,"309,680.93","3,127.00",99.03,France,Nyse Euronext - Euronext Paris,USD,0.85,EUR,-
DIE,DIETEREN (D) SA,Consumer Discretionary,Equity,"308,023.38",0.01,"308,023.38","1,589.00",193.85,Belgium,Nyse Euronext - Euronext Brussels,USD,0.85,EUR,-
MEL,MERIDIAN ENERGY LTD,Utilities,Equity,"307,381.44",0.01,"307,381.44","90,572.00",3.39,New Zealand,New Zealand Exchange Ltd,USD,1.68,NZD,-
12,HENDERSON LAND DEVELOPMENT LTD,Real Estate,Equity,"300,323.16",0.01,"300,323.16","83,000.00",3.62,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.78,HKD,-
F34,WILMAR INTERNATIONAL LTD,Consumer Staples,Equity,"298,885.51",0.01,"298,885.51","130,000.00",2.3,Singapore,Singapore Exchange,USD,1.28,SGD,-
TEP,TELEPERFORMANCE,Industrials,Equity,"298,094.31",0.01,"298,094.31","4,031.00",73.95,France,Nyse Euronext - Euronext Paris,USD,0.85,EUR,-
U96,SEMBCORP INDUSTRIES LTD,Utilities,Equity,"298,115.50",0.01,"298,115.50","62,400.00",4.78,Singapore,Singapore Exchange,USD,1.28,SGD,-
DEMANT,DEMANT,Health Care,Equity,"294,455.35",0.01,"294,455.35","7,527.00",39.12,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,6.37,DKK,-
9143,SG HOLDINGS LTD,Industrials,Equity,"294,701.20",0.01,"294,701.20","27,200.00",10.83,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
SOF,SOFINA SA,Financials,Equity,"293,790.43",0.01,"293,790.43",991,296.46,Belgium,Nyse Euronext - Euronext Brussels,USD,0.85,EUR,-
83,SINO LAND LTD,Real Estate,Equity,"292,716.40",0.01,"292,716.40","226,000.00",1.3,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.78,HKD,-
1038,CHEUNG KONG INFRASTRUCTURE HOLDING,Utilities,Equity,"287,245.18",0,"287,245.18","42,500.00",6.76,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.78,HKD,-
7550,ZENSHO HOLDINGS LTD,Consumer Discretionary,Equity,"285,824.95",0,"285,824.95","4,400.00",64.96,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
AKE,ARKEMA SA,Materials,Equity,"285,509.24",0,"285,509.24","4,123.00",69.25,France,Nyse Euronext - Euronext Paris,USD,0.85,EUR,-
INW,INFRASTRUTTURE WIRELESS ITALIANE,Communication,Equity,"284,686.69",0,"284,686.69","23,941.00",11.89,Italy,Borsa Italiana,USD,0.85,EUR,-
AZRG,AZRIELI GROUP LTD,Real Estate,Equity,"279,058.41",0,"279,058.41","2,868.00",97.3,Israel,Tel Aviv Stock Exchange,USD,3.34,ILS,-
LUND B,LUNDBERGFORETAGEN CLASS B,Financials,Equity,"274,482.19",0,"274,482.19","5,300.00",51.79,Sweden,Nasdaq Omx Nordic,USD,9.33,SEK,-
SALM,SALMAR,Consumer Staples,Equity,"272,211.04",0,"272,211.04","4,879.00",55.79,Norway,Oslo Bors Asa,USD,9.88,NOK,-
NEXI,NEXI,Financials,Equity,"270,376.37",0,"270,376.37","49,668.00",5.44,Italy,Borsa Italiana,USD,0.85,EUR,-
3092,ZOZO INC,Consumer Discretionary,Equity,"268,239.72",0,"268,239.72","27,300.00",9.83,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
5201,AGC INC,Industrials,Equity,"265,903.50",0,"265,903.50","8,300.00",32.04,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
LATO B,LATOUR INVESTMENT CLASS B,Industrials,Equity,"264,737.86",0,"264,737.86","10,453.00",25.33,Sweden,Nasdaq Omx Nordic,USD,9.33,SEK,-
CVC,CVC CAPITAL PARTNERS PLC,Financials,Equity,"262,545.25",0,"262,545.25","14,700.00",17.86,Netherlands,Euronext Amsterdam,USD,0.85,EUR,-
9023,TOKYO METRO LTD,Industrials,Equity,"261,681.06",0,"261,681.06","22,500.00",11.63,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
ADP,AEROPORTS DE PARIS SA,Industrials,Equity,"258,938.49",0,"258,938.49","1,942.00",133.34,France,Nyse Euronext - Euronext Paris,USD,0.85,EUR,-
HIK,HIKMA PHARMACEUTICALS PLC,Health Care,Equity,"256,833.57",0,"256,833.57","11,607.00",22.13,United Kingdom,London Stock Exchange,USD,0.74,GBP,-
CU,CANADIAN UTILITIES LTD CLASS A,Utilities,Equity,"252,812.16",0,"252,812.16","9,185.00",27.52,Canada,Toronto Stock Exchange,USD,1.38,CAD,-
RAA,RATIONAL AG,Industrials,Equity,"252,519.84",0,"252,519.84",328,769.88,Germany,Xetra,USD,0.85,EUR,-
SDR,SCHRODERS PLC,Financials,Equity,"251,751.33",0,"251,751.33","49,435.00",5.09,United Kingdom,London Stock Exchange,USD,0.74,GBP,-
19,SWIRE PACIFIC LTD A,Industrials,Equity,"250,117.25",0,"250,117.25","28,500.00",8.78,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.78,HKD,-
G13,GENTING SINGAPORE LTD,Consumer Discretionary,Equity,"248,594.81",0,"248,594.81","419,700.00",0.59,Singapore,Singapore Exchange,USD,1.28,SGD,-
BCVN,BC VAUD N,Financials,Equity,"246,980.92",0,"246,980.92","2,109.00",117.11,Switzerland,SIX Swiss Exchange,USD,0.8,CHF,-
COV,COVIVIO SA,Real Estate,Equity,"243,263.72",0,"243,263.72","3,665.00",66.38,France,Nyse Euronext - Euronext Paris,USD,0.85,EUR,-
GRF,GRIFOLS SA CLASS A,Health Care,Equity,"240,340.64",0,"240,340.64","17,008.00",14.13,Spain,Bolsa De Madrid,USD,0.85,EUR,-
EDPR,EDP RENOVAVEIS SA,Utilities,Equity,"231,052.77",0,"231,052.77","20,023.00",11.54,Portugal,Nyse Euronext - Euronext Lisbon,USD,0.85,EUR,-
ROCK B,ROCKWOOL CLASS B,Industrials,Equity,"227,421.78",0,"227,421.78","5,994.00",37.94,Denmark,Omx Nordic Exchange Copenhagen A/S,USD,6.37,DKK,-
IGM,IGM FINANCIAL INC,Financials,Equity,"225,520.07",0,"225,520.07","6,117.00",36.87,Canada,Toronto Stock Exchange,USD,1.38,CAD,-
FDJU,FDJ UNITED,Consumer Discretionary,Equity,"225,881.32",0,"225,881.32","6,749.00",33.47,France,Nyse Euronext - Euronext Paris,USD,0.85,EUR,-
3038,KOBE BUSSAN LTD,Consumer Staples,Equity,"218,672.08",0,"218,672.08","7,600.00",28.77,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
2587,SUNTORY BEVERAGE & FOOD LTD,Consumer Staples,Equity,"214,978.16",0,"214,978.16","6,900.00",31.16,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
JD.,JD SPORTS FASHION PLC,Consumer Discretionary,Equity,"212,514.57",0,"212,514.57","173,154.00",1.23,United Kingdom,London Stock Exchange,USD,0.74,GBP,-
ILS,ILS CASH,Cash and/or Derivatives,Cash,"211,280.94",0,"211,280.94","704,844.00",29.98,Israel,-,USD,3.34,ILS,-
HOLM B,HOLMEN CLASS B,Materials,Equity,"206,931.38",0,"206,931.38","5,387.00",38.41,Sweden,Nasdaq Omx Nordic,USD,9.33,SEK,-
2897,NISSIN FOODS HOLDINGS LTD,Consumer Staples,Equity,"194,157.44",0,"194,157.44","10,200.00",19.04,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
INPST,INPOST SA,Industrials,Equity,"186,965.82",0,"186,965.82","14,507.00",12.89,Netherlands,Euronext Amsterdam,USD,0.85,EUR,-
LOTB,LOTUS BAKERIES NV,Consumer Staples,Equity,"186,048.85",0,"186,048.85",19,"9,792.08",Belgium,Nyse Euronext - Euronext Brussels,USD,0.85,EUR,-
1308,SITC INTERNATIONAL HOLDINGS LTD,Industrials,Equity,"168,484.62",0,"168,484.62","42,000.00",4.01,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.78,HKD,-
4,WHARF (HOLDINGS) LTD,Real Estate,Equity,"158,220.63",0,"158,220.63","52,000.00",3.04,Hong Kong,Hong Kong Exchanges And Clearing Ltd,USD,7.78,HKD,-
9719,SCSK CORP,Information Technology,Equity,"148,925.68",0,"148,925.68","4,600.00",32.38,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
NZD,NZD CASH,Cash and/or Derivatives,Cash,"146,177.14",0,"146,177.14","245,511.00",59.54,New Zealand,-,USD,1.68,NZD,-
BCE,BCE INC,Communication,Equity,"130,655.75",0,"130,655.75","5,408.00",24.16,Canada,Toronto Stock Exchange,USD,1.38,CAD,-
4716,ORACLE JAPAN CORP,Information Technology,Equity,"122,756.05",0,"122,756.05","1,100.00",111.6,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
SGAFT,CASH COLLATERAL EUR SGAFT,Cash and/or Derivatives,Cash Collateral and Margins,"113,751.90",0,"113,751.90","97,000.00",117.27,European Union,-,USD,0.85,EUR,02-Aug-16
RED,REDEIA CORPORACION SA,Utilities,Equity,"112,274.34",0,"112,274.34","5,764.00",19.48,Spain,Bolsa De Madrid,USD,0.85,EUR,-
9202,ANA HOLDINGS INC,Industrials,Equity,"96,243.78",0,"96,243.78","4,800.00",20.05,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
9201,JAPAN AIRLINES LTD,Industrials,Equity,"89,474.86",0,"89,474.86","4,200.00",21.3,Japan,Tokyo Stock Exchange,USD,147.68,JPY,-
SGAFT,CASH COLLATERAL GBP SGAFT,Cash and/or Derivatives,Cash Collateral and Margins,"82,706.85",0,"82,706.85","61,000.00",135.59,United Kingdom,-,USD,0.74,GBP,02-Aug-16
SGAFT,CASH COLLATERAL JPY SGAFT,Cash and/or Derivatives,Cash Collateral and Margins,"54,267.82",0,"54,267.82","8,014,000.00",0.68,Japan,-,USD,147.68,JPY,02-Aug-16
ISCD,ISRACARD LTD,Financials,Equity,3.9,0,3.9,1,4.11,Israel,Tel Aviv Stock Exchange,USD,3.34,ILS,-
GBP,GBP/USD,Cash and/or Derivatives,FX,-4.81,0,-4.81,"-437,212.00",1,United States,-,USD,0.74,USD,-
2299955D,CONSTELLATION SOFTWARE INC,Information Technology,Equity,0.01,0,0.01,989,0,Canada,Toronto Stock Exchange,USD,1.38,CAD,-
TPZ5,TOPIX INDEX DEC 25,Cash and/or Derivatives,Futures,0,0,"1,061,621.80",5,21.23,-,Osaka Securities Exchange,USD,147.68,JPY,-
Z U5,FTSE 100 INDEX SEP 25,Cash and/or Derivatives,Futures,0,0,"1,260,330.37",10,"12,603.38",-,IFLL,USD,0.74,GBP,-
VGU5,EURO STOXX 50 SEP 25,Cash and/or Derivatives,Futures,0,0,"1,642,811.98",26,"6,318.53",European Union,Eurex Deutschland,USD,0.85,EUR,-
ESZ5,S&P500 EMINI DEC 25,Cash and/or Derivatives,Futures,0,0,"11,628,750.00",35,"6,645.00",-,Index And Options Market,USD,1,USD,-
?,,,,,,,,,,,,,,
"The content contained herein is owned or licensed by BlackRock and/or its third-party information providers and is protected by applicable copyrights, trademarks, service marks, and/or other intellectual property rights. Such content is solely for your personal, non-commercial use. Accordingly, you may not copy, distribute, modify, post, frame or deep link this content. You may download material displayed on this Website for your personal use provided you also retain all copyright and other proprietary notices contained on the materials. Modification or use of the materials for any other purpose violates BlackRock's intellectual property rights.
Holdings subject to change. See www.iShares.com for the most recent funds holdings.
The values for “price” shown herein generally represent a price provided by a third-party pricing vendor for the portfolio holding and do not reflect the impact of systematic fair valuation (“the vendor price”). The vendor price is not necessarily the price at which the Fund values the portfolio holding for the purposes of determining its net asset value (the “valuation price”). Additionally, where applicable, foreign currency exchange rates with respect to the portfolio holdings denominated in non-U.S. currencies for the valuation price will be generally determined as of the close of business on the New York Stock Exchange, whereas for the vendor price will be generally determined as of 4 p.m. London. The values shown herein for “market value,” “weight,” and “notional value” (the “calculated values”) are based off of the vendor price and may have been different if the valuation price were to have been used to calculate such values. The vendor price is as of the most recent practicable date and may not necessarily be as of the date shown above.
Please see the “Determination of Net Asset Value” section of each Fund’s prospectus for additional information on the Fund’s valuation policies and procedures.
CAREFULLY CONSIDER THE FUNDS' INVESTMENT OBJECTIVES, RISK FACTORS, AND CHARGES AND EXPENSES BEFORE INVESTING. THIS AND OTHER INFORMATION CAN BE FOUND IN THE FUNDS' PROSPECTUSES OR, IF AVAILABLE, THE SUMMARY PROSPECTUSES WHICH MAY BE OBTAINED BY VISITING WWW.ISHARES.COM OR WWW.BLACKROCK.COM. READ THE PROSPECTUS CAREFULLY BEFORE INVESTING. INVESTING INVOLVES RISK, INCLUDING POSSIBLE LOSS OF PRINCIPAL.
This information should not be relied upon as research, investment advice, or a recommendation regarding any products, strategies, or any security in particular.
This material is strictly for illustrative, educational, or informational purposes and is subject to change.
The Funds are distributed by BlackRock Investments, LLC (together with its affiliates, “BlackRock”).
The iShares Funds are not sponsored, endorsed, issued, sold or promoted by Bloomberg, BlackRock Index Services, LLC, Cboe Global Indices, LLC, Cohen & Steers, European Public Real Estate Association (“EPRA® ”), FTSE International Limited (“FTSE”), ICE Data Indices, LLC, NSE Indices Ltd, JPMorgan, JPX Group, London Stock Exchange Group (“LSEG”), MSCI Inc., Markit Indices Limited, Morningstar, Inc., Nasdaq, Inc., National Association of Real Estate Investment Trusts (“NAREIT”), Nikkei, Inc., Russell, S&P Dow Jones Indices LLC or STOXX Ltd. None of these companies make any representation regarding the advisability of investing in the Funds. With the exception of BlackRock Index Services, LLC, who is an affiliate, BlackRock Investments, LLC is not affiliated with the companies listed above. Neither FTSE, LSEG, nor NAREIT makes any warranty regarding the FTSE Nareit Equity REITS Index, FTSE Nareit All Residential Capped Index or FTSE Nareit All Mortgage Capped Index. Neither FTSE, EPRA, LSEG, nor NAREIT makes any warranty regarding the FTSE EPRA Nareit Developed ex-U.S. Index, FTSE EPRA Nareit Developed Green Target Index or FTSE EPRA Nareit Global REITs Index. “FTSE®” is a trademark of London Stock Exchange Group companies and is used by FTSE under license.
?2023 BlackRock, Inc or its affiliates. All rights reserved. iSHARES, iBONDS and BLACKROCK are trademarks of BlackRock, Inc. or its affiliates. All other trademarks are those of their respective owners.",,,,,,,,,,,,,,
